E20000176016020226300EBD,3.19,76.74,15.57,20.09,38.34,12.95,15.53,3.97,9.03,3.31,12.72,26.15
E20000176016020326300EB7,3.1,68.85,8.24,15.62,19.4,22.28,17.84,12.59,15.3,3.92,8.96,4.35,13.04,9.03,15.76
E20000176016023326600D98,3.1,29.97,19.61,21.28,7.13,15.71,41.53,18.08,11.79,3.17,12.97,3.99,8.55,3.07,13.43,10.32,9.43,6.41
E20000176016016226300E6E,3.29,30.88,39.21,15.45,7.67,49.84,8.71,14.61,7.55,7.27,4.44,8.01,5.38,10.32,14.82
E20000176016023026500EEC,3.23,29.68,19.57,20.99,6.39,17.94,41.43,16.8,13.71,3.02,7.36,4.88,5.0,7.26,3.11,23.23,9.43,6.81,7.34
E20000176016016726200FDD,3.04,15.16,15.8,18.38,21.11,7.32,8.4,7.66,49.89,8.76,14.96,7.56,6.97,5.2,7.99,3.0,3.13,10.17,14.72,5.57
E20000176016016526300E68,3.13,30.83,39.22,6.76,9.47,7.67,49.86,8.72,3.01,10.58,8.64,6.93,5.52,8.2,3.01,3.04,9.17,10.94,4.96,5.53
E20000176016017026200FD7,3.04,30.53,39.15,6.0,9.83,7.76,49.98,9.46,20.61,6.98,5.3,7.92,3.0,3.6,10.18,9.98,6.17
E2000017601602332640105A,3.27,11.7,3.4,34.61,21.29,7.03,15.85,18.35,3.01,20.16,17.89,12.81,3.02,16.05,7.52,3.05,23.32,9.47,7.1,6.35
E20000176016022426500EE9,3.14,69.04,22.87,41.42,16.84,13.64,14.74,5.09,7.72,3.04,4.46,19.23,9.87,13.96
E20000176016022726500EE3,3.09,31.3,38.16,5.32,10.48,7.96,57.88,13.83,15.02,4.06,7.61,4.07,22.28,10.04,6.84
E20000176016023026401051,3.22,48.5,43.84,41.49,16.62,3.15,10.72,3.02,13.04,3.08,7.56,3.09,23.33,9.52
E20000176016022026500EDB,72.24,7.24,8.37,7.72,59.23,11.83,19.31,7.76,3.7,23.22,5.2,4.4
E20000176016019626201008,76.79,15.69,3.02,17.14,38.95,13.58,14.84,5.09,7.85,3.82,3.85,10.71,25.7,7.99
E24000176016017726200FEE,32.15,17.21,3.15,25.56,8.77,26.82,30.88,9.56,27.31,4.13,8.18,3.61,3.04,9.26,15.12,10.82
E20000176016021826401033,77.26,74.24,11.82,19.14,7.87,3.12,39.35
E20000176016017426200FE5,31.51,17.86,3.62,19.28,15.79,27.02,29.9,30.04,6.34,4.34,8.12,5.62,10.59,15.21
E2000017601602112640102B,48.33,21.41,7.11,34.87,22.77,16.92,13.54,15.41,4.2,7.14,3.02,23.18,5.5,11.16
E20000176016018426200FF6,30.54,39.36,6.96,9.86,26.53,31.01,8.88,27.2,5.07,12.8,10.64,15.13,10.81
E20000176016018726200FFF,69.28,6.89,9.79,26.48,30.88,9.29,13.79,13.86,5.17,8.33,3.56,3.26,9.28,14.88,4.3,7.7
E20000176016021526401039,48.34,21.36,7.09,16.04,18.73,22.34,16.9,13.53,15.57,4.21,7.16,3.09,23.17,16.15
E20000176016017726200FEE,21.15,8.15,14.74,19.45,60.18,23.55,10.48,25.46
E20000176016018026200FE8,7.08,8.88,26.57,30.96,10.17,26.02,4.75,13.84,10.8,15.16,10.78
E20000176016020626300EC0,7.72,15.7,19.78,39.46,12.52,15.57,3.85,8.94,16.9,10.04,16.03
E20000176016020826401022,3.31,4.29,34.82,39.52,12.86,15.59,4.8,7.87,4.16,12.96,26.01,6.93
E20000176016019026201005,34.7,39.46,14.19,13.41,4.38,7.33,3.35,3.72,10.83,19.22,6.7
E2000017601601932620100E,17.57,17.84,39.31,13.07,14.36,4.34,7.92,4.32,12.69,25.67
